year,month,region,temp_k,temp_f,temp_c
1943,10,arctic,263.1245088652419,13.954115957435498,-10.025491134758056
1943,10,antarctic,244.18916982921655,-20.129494307410162,-28.960830170783424
1943,11,arctic,254.55716008166968,-1.4671118529945346,-18.5928399183303
1943,11,antarctic,252.0713526936353,-5.941565151456409,-21.078647306364672
1943,12,arctic,249.29145045379758,-10.945389183164316,-23.858549546202397
1943,12,antarctic,257.6399563645692,4.081921456224553,-15.510043635430804
1944,1,arctic,249.54825002834014,-10.483149948987716,-23.601749971659842
1944,1,antarctic,258.48953018194146,5.6111543274946705,-14.660469818058516
1944,2,arctic,249.26976017399898,-10.984431686801805,-23.880239826001002
1944,2,antarctic,254.65520536074203,-1.2906303506643013,-18.494794639257947
1944,3,arctic,251.64288690551584,-6.712803570071451,-21.50711309448414
1944,3,antarctic,249.36811467952867,-10.807393576848348,-23.781885320471304
1944,4,arctic,257.9486252046293,4.6375253683327955,-15.201374795370668
1944,4,antarctic,243.75678269854131,-20.90779114262559,-29.393217301458662
1944,5,arctic,267.0154279039426,20.957770227096763,-6.134572096057354
1944,5,antarctic,242.5626481044937,-23.05723341191132,-30.587351895506288
1944,6,arctic,274.5804305510648,34.5747749919167,1.4304305510648305
1944,6,antarctic,241.64781900956675,-24.703925782779812,-31.50218099043323
1944,7,arctic,276.20482838558473,37.49869109405256,3.054828385584756
1944,7,antarctic,238.07384044450328,-31.13708719989406,-35.0761595554967
1944,8,arctic,274.9025647804639,35.15461660483502,1.7525647804638993
1944,8,antarctic,238.34004718434133,-30.657915068185574,-34.80995281565865
1944,9,arctic,270.49628289748375,27.223309215470795,-2.653717102516225
1944,9,antarctic,241.0520906550446,-25.776236820919692,-32.09790934495538
1944,10,arctic,263.04307191916234,13.807529454492261,-10.106928080837633
1944,10,antarctic,243.97452412751954,-20.515856570464777,-29.175475872480433
1944,11,arctic,254.96662213546801,-0.7300801561575341,-18.183377864531963
1944,11,antarctic,251.52994554197332,-6.916098024447983,-21.620054458026658
1944,12,arctic,252.50443902783792,-5.162009749891709,-20.64556097216206
1944,12,antarctic,258.5309054672448,5.685629841040669,-14.619094532755184
1945,1,arctic,249.17041114952934,-11.16325993084714,-23.979588850470634
1945,1,antarctic,259.9208248167047,8.187484670068464,-13.229175183295297
1945,2,arctic,248.2797988988873,-12.766361982002834,-24.870201101112684
1945,2,antarctic,255.02058294411654,-0.632950700590186,-18.129417055883437
1945,3,arctic,249.42736787099324,-10.700737832212134,-23.72263212900674
1945,3,antarctic,248.71909591166238,-11.975627359007674,-24.4309040883376
1945,4,arctic,258.2795648147411,5.233216666534009,-14.870435185258884
1945,4,antarctic,243.38007131154308,-21.585871639222418,-29.7699286884569
1945,5,arctic,266.99927956384096,20.928703214913764,-6.15072043615902
1945,5,antarctic,241.84308726069148,-24.352442930755295,-31.3069127393085
1945,6,arctic,274.7612752726635,34.90029549079436,1.6112752726635335
1945,6,antarctic,242.7377667337141,-22.742019879314583,-30.41223326628588
1945,7,arctic,276.5474003765665,38.11532067781972,3.397400376566509
1945,7,antarctic,238.52200928557036,-30.330383285973312,-34.627990714429615
1945,8,arctic,275.31674595706187,35.90014272271141,2.1667459570618917
1945,8,antarctic,241.0167983373127,-25.839762992837088,-32.13320166268727
1945,9,arctic,269.95145364876436,26.242616567775883,-3.1985463512356205
1945,9,antarctic,239.91035564974223,-27.831359830463953,-33.23964435025775
1945,10,arctic,262.92688341751,13.59839015151804,-10.223116582489979
1945,10,antarctic,246.13378451672773,-16.629187869890046,-27.016215483272248
1945,11,arctic,252.23258660167517,-5.65134411698466,-20.91741339832481
1945,11,antarctic,252.4284311662041,-5.298823900832595,-20.721568833795885
1945,12,arctic,249.22442881767694,-11.066028128181472,-23.92557118232304
1945,12,antarctic,258.1492857547331,4.998714358519646,-15.000714245266863
1946,1,arctic,247.59146849605247,-14.005356707105513,-25.558531503947506
1946,1,antarctic,259.3305034160994,7.124906148978994,-13.819496583900559
1946,2,arctic,245.309471716206,-18.112950910829177,-27.840528283793986
1946,2,antarctic,254.76184289083406,-1.0986827964986503,-18.388157109165917
1946,3,arctic,250.7465430354035,-8.326222536273647,-22.403456964596472
1946,3,antarctic,248.89281482270502,-11.662933319130921,-24.257185177294957
1946,4,arctic,256.9390841185504,2.820351413390757,-16.21091588144958
1946,4,antarctic,243.4059919419084,-21.539214504564825,-29.744008058091566
1946,5,arctic,267.830963074225,22.425733533605033,-5.319036925774981
1946,5,antarctic,242.7780258563061,-22.669553458648977,-30.371974143693876
1946,6,arctic,274.5175554914249,34.46159988456486,1.3675554914249233
1946,6,antarctic,241.3567184719291,-25.227906750527588,-31.793281528070878
1946,7,arctic,276.44909089256186,37.93836360661138,3.2990908925618783
1946,7,antarctic,239.34373219584788,-28.851282047473774,-33.8062678041521
1946,8,arctic,274.81086716058394,34.989560889051134,1.6608671605839618
1946,8,antarctic,238.23857207055946,-30.840570272992935,-34.91142792944052
1946,9,arctic,269.2710340697311,25.017861325516048,-3.878965930268862
1946,9,antarctic,240.45434589402402,-26.85217739075673,-32.69565410597596
1946,10,arctic,261.2481083058836,10.576594950590504,-11.901891694116387
1946,10,antarctic,243.42529626316755,-21.504466726298368,-29.724703736832424
1946,11,arctic,253.36286115701586,-3.616849917371418,-19.78713884298412
1946,11,antarctic,252.61844858600801,-4.956792545185536,-20.531551413991963
1946,12,arctic,249.44882286843236,-10.662118836821712,-23.70117713156762
1946,12,antarctic,258.59371149903615,5.798680698265105,-14.55628850096383
1947,1,arctic,250.1743383150045,-9.356191032991873,-22.975661684995487
1947,1,antarctic,259.2580454103148,6.994481738566719,-13.891954589685156
1947,2,arctic,248.95219786495008,-11.556043843089817,-24.197802135049898
1947,2,antarctic,253.6251289278862,-3.144767929804786,-19.52487107211377
1947,3,arctic,251.36695570418257,-7.20947973247133,-21.783044295817405
1947,3,antarctic,248.70865900578562,-11.994413789585842,-24.441340994214357
1947,4,arctic,258.33252348012434,5.328542264223849,-14.81747651987564
1947,4,antarctic,244.13301669876248,-20.230569942227497,-29.016983301237502
1947,5,arctic,267.7109644484491,22.209736007208402,-5.439035551550887
1947,5,antarctic,241.03602371606345,-25.805157311085736,-32.11397628393652
1947,6,arctic,274.8162674145334,34.99928134616016,1.6662674145334222
1947,6,antarctic,242.0510057663148,-23.978189620633316,-31.098994233685175
1947,7,arctic,276.47513817199734,37.98524870959526,3.3251381719973665
1947,7,antarctic,238.69200532881234,-30.02439040813774,-34.457994671187635
1947,8,arctic,275.16581163134987,35.6284609364298,2.015811631349891
1947,8,antarctic,238.96587951159074,-29.53141687913662,-34.184120488409235
1947,9,arctic,270.0584032354813,26.435125823866393,-3.0915967645186697
1947,9,antarctic,241.0408693423358,-25.79643518379551,-32.10913065766417
1947,10,arctic,264.25795771935543,15.994323894839816,-8.892042280644546
1947,10,antarctic,244.3292208291955,-19.877402507448075,-28.820779170804485
1947,11,arctic,254.48475282627345,-1.5974449127077506,-18.665247173726527
1947,11,antarctic,252.9958926595511,-4.2773932128080006,-20.15410734044889
1947,12,arctic,250.07299367589698,-9.538611383385394,-23.077006324102996
1947,12,antarctic,259.1906628026131,6.8731930447035765,-13.959337197386901
1948,1,arctic,246.04593563814197,-16.787315851344417,-27.104064361858008
1948,1,antarctic,259.41664359340297,7.279958468125379,-13.73335640659701
1948,2,arctic,247.11594556779846,-14.861297977962728,-26.034054432201515
1948,2,antarctic,254.34455963737167,-1.8497926527309474,-18.805440362628303
1948,3,arctic,250.02942042031071,-9.617043243440676,-23.120579579689263
1948,3,antarctic,249.50421718730027,-10.562409062859473,-23.645782812699707
1948,4,arctic,256.39253171097045,1.836557079746843,-16.757468289029532
1948,4,antarctic,245.0164863944009,-18.640324490078314,-28.133513605599063
1948,5,arctic,266.84854020847683,20.65737237525834,-6.301459791523143
1948,5,antarctic,241.5360706268805,-24.90507287161506,-31.613929373119475
1948,6,arctic,274.38638831857827,34.22549897344093,1.2363883185782925
1948,6,antarctic,237.87984017959784,-31.486287676723848,-35.27015982040214
1948,7,arctic,276.6935930706261,38.37846752712701,3.543593070626116
1948,7,antarctic,237.2864234982622,-32.554437703128,-35.86357650173778
1948,8,arctic,275.05313110618147,35.42563599112668,1.9031311061814904
1948,8,antarctic,237.50723780970247,-32.156971942535506,-35.6427621902975
1948,9,arctic,269.8729088669494,26.101235960508937,-3.2770911330505896
1948,9,antarctic,238.39515864263143,-30.558714443263383,-34.75484135736855
1948,10,arctic,262.60238182844864,13.014287291207598,-10.547618171551335
1948,10,antarctic,245.78275790901924,-17.261035763765328,-27.36724209098074
1948,11,arctic,253.7774250214803,-2.8706349613354263,-19.37257497851968
1948,11,antarctic,253.42511585654566,-3.504791458217774,-19.724884143454318
1948,12,arctic,245.74478774245406,-17.329382063582642,-27.405212257545912
1948,12,antarctic,258.72475567529057,6.0345602155230615,-14.42524432470941
1949,1,arctic,246.16453179989605,-16.573842760187063,-26.985468200103924
1949,1,antarctic,259.3067844199397,7.082211955891456,-13.843215580060303
1949,2,arctic,247.35879603963318,-14.424167128660244,-25.7912039603668
1949,2,antarctic,255.02144962626227,-0.6313906727278749,-18.12855037373771
1949,3,arctic,252.85209081952368,-4.53623652485733,-20.297909180476296
1949,3,antarctic,248.6443582455231,-12.110155158058362,-24.50564175447687
1949,4,arctic,256.5027145049561,2.0348861089210004,-16.64728549504389
1949,4,antarctic,242.476806728303,-23.21174788905457,-30.673193271696988
1949,5,arctic,266.0056829801376,19.14022936424768,-7.144317019862399
1949,5,antarctic,242.25636156249553,-23.608549187508018,-30.89363843750445
1949,6,arctic,273.8364639570225,33.23563512264052,0.6864639570225108
1949,6,antarctic,240.40435540083902,-26.942160278489723,-32.745644599160954
1949,7,arctic,276.19969470475115,37.489450468552114,3.0496947047511753
1949,7,antarctic,240.7517917893539,-26.316774779162962,-32.39820821064609
1949,8,arctic,275.1474406093375,35.595393096807506,1.9974406093375023
1949,8,antarctic,236.62327330223496,-33.74810805597703,-36.526726697765014
1949,9,arctic,270.5134192818677,27.2541547073619,-2.6365807181322793
1949,9,antarctic,241.90877980046005,-24.234196359171868,-31.241220199539924
1949,10,arctic,262.47704452452683,12.788680144148337,-10.672955475473145
1949,10,antarctic,245.5907512292106,-17.60664778742086,-27.559248770789367
1949,11,arctic,253.68049556471027,-3.0451079835214756,-19.469504435289707
1949,11,antarctic,253.80485376013166,-2.8212632317629627,-19.345146239868313
1949,12,arctic,251.2575347524581,-7.406437445575378,-21.892465247541878
1949,12,antarctic,260.2097149233004,8.707486861940755,-12.940285076699581
1950,1,arctic,247.95845481876523,-13.344781326222538,-25.191545181234744
1950,1,antarctic,259.3362456908253,7.135242243485596,-13.81375430917467
1950,2,arctic,245.9990411357908,-16.87172595557651,-27.150958864209173
1950,2,antarctic,253.88121601616433,-2.683811170904164,-19.268783983835647
1950,3,arctic,250.92057940157457,-8.01295707716573,-22.229420598425406
1950,3,antarctic,248.0689278508172,-13.145929868528995,-25.081072149182774
1950,4,arctic,256.3563822238349,1.771488002902835,-16.793617776165092
1950,4,antarctic,243.03046436301318,-22.215164146576242,-30.119535636986797
1950,5,arctic,266.79399985134864,20.5591997324276,-6.356000148651333
1950,5,antarctic,241.12321920685943,-25.64820542765299,-32.026780793140546
1950,6,arctic,274.4590204045087,34.35623672811569,1.3090204045087148
1950,6,antarctic,242.0490616383232,-23.9816890510182,-31.100938361676782
1950,7,arctic,276.41258809727685,37.87265857509838,3.2625880972768755
1950,7,antarctic,237.88351069467345,-31.479680749587757,-35.26648930532653
1950,8,arctic,275.22699091501613,35.738583647029074,2.076990915016154
1950,8,antarctic,236.91267198636837,-33.2271904245369,-36.23732801363161
1950,9,arctic,270.0516042865976,26.422887715875685,-3.0983957134023967
1950,9,antarctic,240.22262108478915,-27.26928204737949,-32.927378915210824
1950,10,arctic,262.35084790381023,12.561526226858462,-10.799152096189744
1950,10,antarctic,245.57306045443264,-17.638491182021212,-27.576939545567342
1950,11,arctic,254.11011375994457,-2.271795232099734,-19.03988624005541
1950,11,antarctic,252.45139859445197,-5.2574825299864045,-20.698601405548004
1950,12,arctic,248.98732011979655,-11.492823784366166,-24.162679880203427
1950,12,antarctic,259.3781017540929,7.210583157367228,-13.771898245907096
1951,1,arctic,244.79230047294595,-19.043859148697244,-28.357699527054024
1951,1,antarctic,259.503710966083,7.436679738949476,-13.646289033916958
1951,2,arctic,245.66356733267094,-17.47557880119227,-27.48643266732904
1951,2,antarctic,254.16288889452537,-2.1767999898543025,-18.98711110547461
1951,3,arctic,249.84794826443022,-9.943693124025572,-23.302051735569762
1951,3,antarctic,247.82474168244,-13.585464971607976,-25.325258317559985
1951,4,arctic,257.05481172553186,3.0286611059573936,-16.095188274468114
1951,4,antarctic,242.05597987165456,-23.969236231021753,-31.09402012834542
1951,5,arctic,267.54272260515154,21.90690068927281,-5.607277394848438
1951,5,antarctic,242.77775914334987,-22.6700335419702,-30.37224085665011
1951,6,arctic,274.40364300785956,34.256557414147245,1.25364300785958
1951,6,antarctic,240.86245919475667,-26.117573449437963,-32.28754080524331
1951,7,arctic,276.43220518482065,37.907969332677204,3.2822051848206684
1951,7,antarctic,234.5789929922795,-37.42781261389686,-38.57100700772048
1951,8,arctic,275.4591686741195,36.15650361341513,2.309168674119519
1951,8,antarctic,236.6432044081714,-33.71223206529142,-36.50679559182856
1951,9,arctic,271.12845813141297,28.361224636543387,-2.0215418685870077
1951,9,antarctic,238.7047383437146,-30.00147098131366,-34.44526165628537
1951,10,arctic,262.9907039941731,13.713267189511601,-10.159296005826889
1951,10,antarctic,246.31958667503415,-16.2947439849385,-26.830413324965832
1951,11,arctic,252.8374651767833,-4.562562681790027,-20.31253482321668
1951,11,antarctic,253.38012420328022,-3.585776434095564,-19.76987579671976
1951,12,arctic,248.36048971178275,-12.621118518791015,-24.78951028821723
1951,12,antarctic,259.2382134374801,6.958784187464243,-13.911786562519865
1952,1,arctic,246.62256318814227,-15.74938626134388,-26.52743681185771
1952,1,antarctic,259.4825626392416,7.39861275063496,-13.667437360758356
1952,2,arctic,247.71459069704275,-13.783736745323004,-25.435409302957225
1952,2,antarctic,254.09511415226754,-2.2987945259183817,-19.054885847732436
1952,3,arctic,249.2187577720265,-11.076236010352275,-23.931242227973485
1952,3,antarctic,248.34966288609263,-12.640606805033222,-24.800337113907347
1952,4,arctic,256.9312288661536,2.8062119590765526,-16.21877113384636
1952,4,antarctic,242.23707113509747,-23.643271956824513,-30.91292886490251
1952,5,arctic,267.7052788298685,22.199501893763376,-5.444721170131459
1952,5,antarctic,239.3294866843974,-28.876923968084625,-33.82051331560257
1952,6,arctic,274.5478889649896,34.51620013698137,1.3978889649896473
1952,6,antarctic,238.99273603669425,-29.483075133950294,-34.157263963305724
1952,7,arctic,276.8058382495701,38.58050884922625,3.655838249570138
1952,7,antarctic,237.62012115041645,-31.95378192925034,-35.529878849583525
1952,8,arctic,275.0451104598355,35.41119882770391,1.8951104598355073
1952,8,antarctic,235.74630089099608,-35.32665839620702,-37.403699109003895
1952,9,arctic,270.5140005283744,27.255200951074006,-2.635999471625553
1952,9,antarctic,239.45581683597234,-28.649529695249747,-33.694183164027635
1952,10,arctic,262.05843610090386,12.03518498162699,-11.091563899096116
1952,10,antarctic,244.65358008667698,-19.293555843981395,-28.496419913322995
1952,11,arctic,253.9563793802005,-2.548517115639058,-19.193620619799475
1952,11,antarctic,251.27644740843206,-7.372394664822245,-21.873552591567915
1952,12,arctic,249.26919392762204,-10.985450930280287,-23.880806072377936
1952,12,antarctic,258.90888810040946,6.365998580737063,-14.241111899590521
1953,1,arctic,247.16096777430786,-14.780258006245802,-25.989032225692114
1953,1,antarctic,258.82549155558996,6.215884800061975,-14.324508444410014
1953,2,arctic,247.5208855177199,-14.132406068104132,-25.629114482280073
1953,2,antarctic,254.38236385030558,-1.7817450694499115,-18.767636149694397
1953,3,arctic,248.39607097796713,-12.557072239659128,-24.75392902203285
1953,3,antarctic,247.92402641032717,-13.406752461411045,-25.225973589672805
1953,4,arctic,258.9647570550314,6.4665626990565315,-14.185242944968593
1953,4,antarctic,241.7448884635897,-24.52920076553852,-31.40511153641029
1953,5,arctic,267.98058133141996,22.69504639655596,-5.169418668580022
1953,5,antarctic,243.1524506580678,-21.995588815477916,-29.99754934193217
1953,6,arctic,275.1147863939633,35.53661550913398,1.9647863939633226
1953,6,antarctic,238.633106857211,-30.130407657020143,-34.51689314278897
1953,7,arctic,277.0715062726462,39.058711290763235,3.9215062726462406
1953,7,antarctic,239.07086750621687,-29.34243848880959,-34.079132493783106
1953,8,arctic,275.537530315176,36.297554567316865,2.3875303151760363
1953,8,antarctic,238.3442208126579,-30.650402537215726,-34.80577918734207
1953,9,arctic,270.39413065175853,27.039435173165394,-2.755869348241447
1953,9,antarctic,239.7597256649642,-28.102493803064384,-33.39027433503577
1953,10,arctic,261.80700492987023,11.582608873766457,-11.342995070129746
1953,10,antarctic,244.5889960602297,-19.409807091586494,-28.561003939770274
1953,11,arctic,255.2962816589619,-0.1366930138685376,-17.853718341038075
1953,11,antarctic,252.33727321911178,-5.462908205598758,-20.812726780888198
1953,12,arctic,249.69705090628526,-10.2153083686865,-23.45294909371472
1953,12,antarctic,258.40013807807844,5.450248540541235,-14.749861921921536
1954,1,arctic,247.37400258570358,-14.396795345733516,-25.7759974142964
1954,1,antarctic,259.3339693389057,7.131144810030332,-13.81603066109426
1954,2,arctic,247.3170996134387,-14.499220695810301,-25.832900386561278
1954,2,antarctic,253.57772448403097,-3.2300959287442197,-19.57227551596901
1954,3,arctic,249.46908990591672,-10.62563816934987,-23.68091009408326
1954,3,antarctic,249.02984266235885,-11.416283207754034,-24.120157337641132
1954,4,arctic,258.8225910122896,6.210663822121308,-14.327408987710385
1954,4,antarctic,241.97926034526213,-24.107331378528123,-31.170739654737844
1954,5,arctic,267.617020963429,22.040637734172265,-5.532979036570964
1954,5,antarctic,241.1524907081738,-25.59551672528714,-31.99750929182619
1954,6,arctic,274.64974622957595,34.69954321323676,1.499746229575976
1954,6,antarctic,239.37655243985031,-28.792205608269384,-33.77344756014966
1954,7,arctic,277.0041276338135,38.93742974086431,3.854127633813505
1954,7,antarctic,238.66947269602184,-30.064949147160647,-34.480527303978135
1954,8,arctic,276.2006985949075,37.49125747083358,3.0506985949075442
1954,8,antarctic,235.76672468414853,-35.289895568532614,-37.38327531585145
1954,9,arctic,270.414538244835,27.07616884070304,-2.7354617551649767
1954,9,antarctic,236.98375443153338,-33.09924202323987,-36.16624556846659
1954,10,arctic,263.460610693572,14.559099248429629,-9.689389306427984
1954,10,antarctic,244.4634158561354,-19.635851458956225,-28.686584143864565
1954,11,arctic,254.90706915963972,-0.8372755126484677,-18.24293084036026
1954,11,antarctic,252.21865928880564,-5.676413280149809,-20.931340711194338
1954,12,arctic,250.5942904790251,-8.600277137754794,-22.555709520974887
1954,12,antarctic,259.08043008937676,6.674774160878211,-14.069569910623215
1955,1,arctic,248.5258487542452,-12.32347224235859,-24.624151245754774
1955,1,antarctic,259.1268009088906,6.758241636003071,-14.023199091109404
1955,2,arctic,244.6793056841214,-19.247249768581433,-28.470694315878575
1955,2,antarctic,253.9601773820715,-2.5416807122712726,-19.189822617928485
1955,3,arctic,248.6727715521265,-12.05901120617225,-24.477228447873472
1955,3,antarctic,247.9748651125495,-13.315242797410846,-25.17513488745047
1955,4,arctic,256.9757926620868,2.8864267917562856,-16.174207337913174
1955,4,antarctic,244.22517281466006,-20.064688933611862,-28.92482718533992
1955,5,arctic,265.70223541574023,18.59402374833246,-7.447764584259744
1955,5,antarctic,242.26139522970706,-23.599488586527244,-30.888604770292915
1955,6,arctic,274.6373848311708,34.67729269610744,1.4873848311708002
1955,6,antarctic,240.45733195866703,-26.846802474399304,-32.69266804133295
1955,7,arctic,276.70306877302426,38.3955237914437,3.553068773024279
1955,7,antarctic,236.94295962511404,-33.17267267479468,-36.207040374885935
1955,8,arctic,275.38684560509444,36.02632208917002,2.2368456050944587
1955,8,antarctic,240.42969963491447,-26.896540657153913,-32.72030036508551
1955,9,arctic,270.46691988273693,27.170455788926517,-2.683080117263046
1955,9,antarctic,240.05206229576496,-27.576287867623044,-33.09793770423502
1955,10,arctic,262.8798396299035,13.51371133382629,-10.270160370096505
1955,10,antarctic,244.38754046679077,-19.772427159776576,-28.76245953320921
1955,11,arctic,251.3544558776108,-7.231979420300512,-21.795544122389174
1955,11,antarctic,252.75954962106317,-4.702810682086252,-20.390450378936805
1955,12,arctic,247.48335642464613,-14.199958435636923,-25.666643575353845
1955,12,antarctic,259.21575207554883,6.918353735987942,-13.934247924451142
1956,1,arctic,247.78785746605823,-13.651856561095151,-25.36214253394175
1956,1,antarctic,261.4154816261499,10.87786692706991,-11.734518373850051
1956,2,arctic,249.21622869620938,-11.08078834682307,-23.933771303790593
1956,2,antarctic,255.0327267519622,-0.6110918464679997,-18.117273248037776
1956,3,arctic,250.6621692971531,-8.47809526512438,-22.48783070284688
1956,3,antarctic,249.1752723314974,-11.15450980330462,-23.974727668502567
1956,4,arctic,256.1725703708494,1.4406266675290098,-16.97742962915055
1956,4,antarctic,243.56179556437218,-21.258767984130046,-29.5882044356278
1956,5,arctic,265.90271077702437,18.954879398643904,-7.24728922297561
1956,5,antarctic,241.92370768163747,-24.20732617305252,-31.22629231836251
1956,6,arctic,274.40576792508705,34.26038226515673,1.2557679250870706
1956,6,antarctic,240.26568009408487,-27.191775830647188,-32.884319905915106
